segment_id,sample_index,curve,time_step,is_missing,x,y,z
3,6086,GRU,19,1,-1.530644416809082,2.390385627746582,0.9317631721496582
3,6086,GRU,20,1,-1.5315247774124146,2.391188144683838,0.934518039226532
3,6086,GRU,21,1,-1.5323541164398193,2.3921728134155273,0.93740314245224
3,6086,GRU,22,1,-1.5331639051437378,2.393324136734009,0.9403899312019348
3,6086,GRU,23,1,-1.533940315246582,2.394655466079712,0.9434614777565002
3,6086,GRU,24,1,-1.5346821546554565,2.3961949348449707,0.9465811252593994
3,6086,GRU,25,1,-1.5353949069976807,2.397942543029785,0.9497175216674805
3,6086,GRU,26,1,-1.5360829830169678,2.399907112121582,0.9528540968894958
3,6086,GRU,27,1,-1.5367642641067505,2.4020438194274902,0.9559938907623291
3,6086,GRU,28,1,-1.5374581813812256,2.4043331146240234,0.9591480493545532
3,6086,GRU,29,1,-1.538191318511963,2.4068191051483154,0.9623039364814758
3,6086,Transformer,0,1,-1.5184509754180908,2.3821518421173096,0.9061792492866516
3,6086,Transformer,1,1,-1.5184357166290283,2.3821957111358643,0.9062567949295044
3,6086,Transformer,2,1,-1.5184067487716675,2.3822457790374756,0.9064095616340637
3,6086,Transformer,3,1,-1.518375277519226,2.3823471069335938,0.906629204750061
3,6086,Transformer,4,1,-1.5183435678482056,2.3825151920318604,0.9069026708602905
3,6086,Transformer,5,0,-1.51833176612854,2.3827314376831055,0.9072467088699341
3,6086,Transformer,6,1,-1.5183582305908203,2.3829076290130615,0.9077525734901428
3,6086,Transformer,7,1,-1.5184441804885864,2.382941722869873,0.9085408449172974
3,6086,Transformer,8,1,-1.5186002254486084,2.3828463554382324,0.9095844030380249
3,6086,Transformer,9,0,-1.518822193145752,2.3826777935028076,0.910857081413269
3,6086,Transformer,10,1,-1.5190962553024292,2.3824174404144287,0.912385880947113
3,6086,Transformer,11,0,-1.5194002389907837,2.382108211517334,0.9141426086425781
3,6086,Transformer,12,1,-1.519714117050171,2.3818633556365967,0.9160922169685364
3,6086,Transformer,13,1,-1.5200474262237549,2.3816773891448975,0.9182363152503967
3,6086,Transformer,14,1,-1.5203992128372192,2.3815958499908447,0.9205739498138428
3,6086,Transformer,15,1,-1.520771861076355,2.3816792964935303,0.9230819344520569
3,6086,Transformer,16,1,-1.5211825370788574,2.3819117546081543,0.9257708787918091
3,6086,Transformer,17,1,-1.521610140800476,2.3823227882385254,0.9286191463470459
3,6086,Transformer,18,0,-1.5220166444778442,2.3829400539398193,0.9315800070762634
3,6086,Transformer,19,1,-1.522356390953064,2.3836750984191895,0.9346848130226135
3,6086,Transformer,20,1,-1.5225880146026611,2.3844573497772217,0.9379621744155884
3,6086,Transformer,21,1,-1.5226961374282837,2.3853132724761963,0.9413704872131348
3,6086,Transformer,22,1,-1.5226778984069824,2.3862409591674805,0.9448885917663574
3,6086,Transformer,23,1,-1.5225272178649902,2.3872272968292236,0.9485474228858948
3,6086,Transformer,24,1,-1.5222581624984741,2.388277769088745,0.9523489475250244
3,6086,Transformer,25,1,-1.5218976736068726,2.3893864154815674,0.9562736749649048
3,6086,Transformer,26,1,-1.5214918851852417,2.3905467987060547,0.9603185653686523
3,6086,Transformer,27,1,-1.5210719108581543,2.3917765617370605,0.9644846320152283
3,6086,Transformer,28,1,-1.5206421613693237,2.3930881023406982,0.9687646627426147
3,6086,Transformer,29,1,-1.5202115774154663,2.3944709300994873,0.9731460213661194
3,6086,LOCF,0,1,-1.5184509754180908,2.3821518421173096,0.9061792492866516
3,6086,LOCF,1,1,-1.5182597637176514,2.3823325634002686,0.9064384698867798
3,6086,LOCF,2,1,-1.5179113149642944,2.3826940059661865,0.9069375991821289
3,6086,LOCF,3,1,-1.5174803733825684,2.3832807540893555,0.9076500535011292
3,6086,LOCF,4,1,-1.517007827758789,2.384099006652832,0.9085337519645691
3,6086,LOCF,5,0,-1.5165817737579346,2.385052442550659,0.9095460772514343
3,6086,LOCF,6,1,-1.5163253545761108,2.386082649230957,0.9106945991516113
3,6086,LOCF,7,1,-1.5162924528121948,2.3870749473571777,0.9119874835014343
3,6086,LOCF,8,1,-1.516501784324646,2.3879144191741943,0.913449764251709
3,6086,LOCF,9,0,-1.5169169902801514,2.388568162918091,0.9150618314743042
3,6086,LOCF,10,1,-1.5174773931503296,2.3890225887298584,0.9167789816856384
3,6086,LOCF,11,0,-1.5181397199630737,2.389338493347168,0.9185775518417358
3,6086,LOCF,12,1,-1.5188847780227661,2.3895957469940186,0.920434832572937
3,6086,LOCF,13,1,-1.519668698310852,2.3898470401763916,0.9223518371582031
3,6086,LOCF,14,1,-1.5204322338104248,2.390106678009033,0.9243729710578918
3,6086,LOCF,15,1,-1.5211598873138428,2.390392303466797,0.926574170589447
3,6086,LOCF,16,1,-1.5218316316604614,2.39072847366333,0.9289869666099548
3,6086,LOCF,17,1,-1.5224223136901855,2.3911402225494385,0.9316478371620178
3,6086,LOCF,18,0,-1.5229295492172241,2.3916585445404053,0.9345853328704834
3,6086,LOCF,19,1,-1.5233557224273682,2.392296552658081,0.9377917051315308
3,6086,LOCF,20,1,-1.5237008333206177,2.393080949783325,0.9412668943405151
3,6086,LOCF,21,1,-1.5239835977554321,2.394038677215576,0.9449518322944641
3,6086,LOCF,22,1,-1.524222731590271,2.3951776027679443,0.9487680792808533
3,6086,LOCF,23,1,-1.524420142173767,2.396512746810913,0.9526964426040649
3,6086,LOCF,24,1,-1.5245788097381592,2.398050546646118,0.9567137360572815
3,6086,LOCF,25,1,-1.524703860282898,2.399789571762085,0.9607967734336853
3,6086,LOCF,26,1,-1.5247994661331177,2.4017298221588135,0.9649310111999512
3,6086,LOCF,27,1,-1.5248699188232422,2.403843402862549,0.9690994024276733
3,6086,LOCF,28,1,-1.5249196290969849,2.406104564666748,0.9733029007911682
3,6086,LOCF,29,1,-1.5249484777450562,2.4085288047790527,0.9775490164756775
3,6086,MICE,0,1,-1.5184509754180908,2.3821518421173096,0.9061792492866516
3,6086,MICE,1,1,-1.5183565616607666,2.3822953701019287,0.9064384698867798
3,6086,MICE,2,1,-1.5182015895843506,2.3825812339782715,0.9069375991821289
3,6086,MICE,3,1,-1.5179641246795654,2.383054256439209,0.9076192378997803
3,6086,MICE,4,1,-1.5177292823791504,2.383758783340454,0.9084413051605225
3,6086,MICE,5,0,-1.5175851583480835,2.3845982551574707,0.9093919992446899
3,6086,MICE,6,1,-1.5176106691360474,2.385500907897949,0.9104788899421692
3,6086,MICE,7,1,-1.5178595781326294,2.386352062225342,0.9117356538772583
3,6086,MICE,8,1,-1.518229365348816,2.387159824371338,0.9131873250007629
3,6086,MICE,9,0,-1.5186835527420044,2.3878908157348633,0.9147887229919434
3,6086,MICE,10,1,-1.5192829370498657,2.388422727584839,0.9165122509002686
3,6086,MICE,11,0,-1.519984245300293,2.3888161182403564,0.9183341860771179
3,6086,MICE,12,1,-1.5207310914993286,2.389150619506836,0.920214831829071
3,6086,MICE,13,1,-1.521479606628418,2.389479398727417,0.9222062230110168
3,6086,MICE,14,1,-1.5222076177597046,2.3898208141326904,0.924352765083313
3,6086,MICE,15,1,-1.5229071378707886,2.3901925086975098,0.9266793727874756
3,6086,MICE,16,1,-1.5235580205917358,2.3906149864196777,0.9291659593582153
3,6086,MICE,17,1,-1.5241278409957886,2.391112804412842,0.9318488836288452
3,6086,MICE,18,0,-1.5246142148971558,2.3917171955108643,0.9348084926605225
3,6086,MICE,19,1,-1.5250616073608398,2.3924221992492676,0.9379705190658569
3,6086,MICE,20,1,-1.5254511833190918,2.393254518508911,0.9412726163864136
3,6086,MICE,21,1,-1.5257595777511597,2.3942453861236572,0.944722056388855
3,6086,MICE,22,1,-1.526045560836792,2.3954029083251953,0.9483028650283813
3,6086,MICE,23,1,-1.526310920715332,2.396756887435913,0.9520077705383301
3,6086,MICE,24,1,-1.526537537574768,2.398313283920288,0.9558135867118835
3,6086,MICE,25,1,-1.5267305374145508,2.4000308513641357,0.9597160220146179
3,6086,MICE,26,1,-1.5269275903701782,2.4018447399139404,0.9637006521224976
3,6086,MICE,27,1,-1.5271331071853638,2.4037668704986572,0.9677194356918335
3,6086,MICE,28,1,-1.5273396968841553,2.405836820602417,0.9717733263969421
3,6086,MICE,29,1,-1.5275866985321045,2.408069610595703,0.9758698344230652
4,9129,Full,0,1,-1.4830721616744995,2.533705711364746,0.9718421101570129
4,9129,Full,1,1,-1.4831857681274414,2.5336475372314453,0.9718616604804993
4,9129,Full,2,1,-1.4834108352661133,2.533534288406372,0.9719017744064331
4,9129,Full,3,1,-1.4837396144866943,2.5333433151245117,0.971950113773346
4,9129,Full,4,1,-1.4841690063476562,2.5330252647399902,0.9719883799552917
4,9129,Full,5,1,-1.4847122430801392,2.532504081726074,0.9720080494880676
4,9129,Full,6,1,-1.4853929281234741,2.5316808223724365,0.9720180034637451
4,9129,Full,7,1,-1.4862334728240967,2.530452013015747,0.9720412492752075
4,9129,Full,8,1,-1.487250566482544,2.52875018119812,0.972105085849762
4,9129,Full,9,1,-1.4884501695632935,2.526599884033203,0.9722290635108948
4,9129,Full,10,1,-1.4898135662078857,2.5241494178771973,0.9724268317222595
4,9129,Full,11,1,-1.4912983179092407,2.521615743637085,0.9727087020874023
4,9129,Full,12,1,-1.49285089969635,2.519207239151001,0.9730642437934875
4,9129,Full,13,1,-1.494417428970337,2.5170936584472656,0.9734492897987366
4,9129,Full,14,1,-1.4959495067596436,2.5153982639312744,0.9738025069236755
4,9129,Full,15,1,-1.4974111318588257,2.5142006874084473,0.9740709066390991
4,9129,Full,16,1,-1.4987883567810059,2.5135338306427,0.9742218852043152
4,9129,Full,17,1,-1.5000934600830078,2.5133769512176514,0.9742365479469299
4,9129,Full,18,1,-1.501354694366455,2.5136563777923584,0.9741027355194092
4,9129,Full,19,1,-1.5026037693023682,2.5142574310302734,0.9738165140151978
4,9129,Full,20,1,-1.5038756132125854,2.515049934387207,0.9733902215957642
4,9129,Full,21,1,-1.5052027702331543,2.515904188156128,0.972855806350708
4,9129,Full,22,0,-1.5066094398498535,2.516700506210327,0.9722542762756348
4,9129,Full,23,1,-1.5081175565719604,2.517336368560791,0.9716280698776245
4,9129,Full,24,1,-1.5097483396530151,2.5177459716796875,0.9710209369659424
4,9129,Full,25,0,-1.5115119218826294,2.5179264545440674,0.9704728722572327
4,9129,Full,26,1,-1.513400673866272,2.5179450511932373,0.9700032472610474
4,9129,Full,27,1,-1.5153937339782715,2.517897844314575,0.9695995450019836
4,9129,Full,28,1,-1.5174616575241089,2.5178685188293457,0.9692177176475525
4,9129,Full,29,1,-1.5195708274841309,2.517920732498169,0.9687987565994263
4,9129,GRU,0,1,-1.4830721616744995,2.533705711364746,0.9718421101570129
4,9129,GRU,1,1,-1.4831701517105103,2.53364634513855,0.9718658328056335
4,9129,GRU,2,1,-1.4833742380142212,2.5335001945495605,0.971906304359436
4,9129,GRU,3,1,-1.4836877584457397,2.5332300662994385,0.9719514846801758
4,9129,GRU,4,1,-1.484090805053711,2.5327954292297363,0.9719909429550171
4,9129,GRU,5,1,-1.484580636024475,2.532167434692383,0.9720233678817749
4,9129,GRU,6,1,-1.4851793050765991,2.5312464237213135,0.9720591306686401
4,9129,GRU,7,1,-1.485911250114441,2.529919147491455,0.9721172451972961
4,9129,GRU,8,1,-1.4867939949035645,2.5281031131744385,0.9722161889076233
4,9129,GRU,9,1,-1.4878325462341309,2.5257556438446045,0.9723600149154663
4,9129,GRU,10,1,-1.4890185594558716,2.5229287147521973,0.9725571274757385
4,9129,GRU,11,1,-1.4903223514556885,2.5198428630828857,0.9728168249130249
4,9129,GRU,12,1,-1.491713523864746,2.516753911972046,0.9731296896934509
4,9129,GRU,13,1,-1.4931721687316895,2.513853073120117,0.9734527468681335
4,9129,GRU,14,1,-1.494663953781128,2.5112767219543457,0.9737348556518555
4,9129,GRU,15,1,-1.4961615800857544,2.5091042518615723,0.9739428758621216
4,9129,GRU,16,1,-1.4976502656936646,2.50736403465271,0.9740555882453918
4,9129,GRU,17,1,-1.4991176128387451,2.5060555934906006,0.9740615487098694
4,9129,GRU,18,1,-1.5005707740783691,2.5051724910736084,0.9739443063735962
4,9129,GRU,19,1,-1.5020289421081543,2.5046138763427734,0.9737119674682617
4,9129,GRU,20,1,-1.5035148859024048,2.504232168197632,0.9733794927597046
4,9129,GRU,21,1,-1.5050430297851562,2.503870725631714,0.9729682803153992
4,9129,GRU,22,0,-1.506650686264038,2.503357172012329,0.9725143313407898
4,9129,GRU,23,1,-1.5083749294281006,2.5025501251220703,0.9720554351806641
4,9129,GRU,24,1,-1.510221004486084,2.501396894454956,0.9716305732727051
4,9129,GRU,25,0,-1.5121814012527466,2.4999141693115234,0.9712643623352051
4,9129,GRU,26,1,-1.5142372846603394,2.498178482055664,0.9709635972976685
4,9129,GRU,27,1,-1.5163793563842773,2.4962985515594482,0.9707016348838806
4,9129,GRU,28,1,-1.5185961723327637,2.494368553161621,0.9704306721687317
4,9129,GRU,29,1,-1.5208516120910645,2.492495059967041,0.9701048135757446
4,9129,Transformer,0,1,-1.4830721616744995,2.533705711364746,0.9718421101570129
4,9129,Transformer,1,1,-1.4831912517547607,2.5335609912872314,0.9718414545059204
4,9129,Transformer,2,1,-1.4834307432174683,2.5332491397857666,0.9718368649482727
4,9129,Transformer,3,1,-1.4837898015975952,2.532799243927002,0.9718344807624817
4,9129,Transformer,4,1,-1.4842729568481445,2.5322179794311523,0.9718416333198547
4,9129,Transformer,5,1,-1.4848730564117432,2.531442165374756,0.9718581438064575
4,9129,Transformer,6,1,-1.4855809211730957,2.530447244644165,0.9718883037567139
4,9129,Transformer,7,1,-1.4864022731781006,2.529082775115967,0.9719505310058594
4,9129,Transformer,8,1,-1.4873292446136475,2.527111530303955,0.9720596075057983
4,9129,Transformer,9,1,-1.4883862733840942,2.524603843688965,0.9722222089767456
4,9129,Transformer,10,1,-1.4895908832550049,2.5216176509857178,0.9724349975585938
4,9129,Transformer,11,1,-1.4909034967422485,2.5182321071624756,0.9726544618606567
4,9129,Transformer,12,1,-1.4923020601272583,2.5146632194519043,0.9728254675865173
4,9129,Transformer,13,1,-1.4937819242477417,2.5109732151031494,0.9729148149490356
4,9129,Transformer,14,1,-1.495367407798767,2.507354497909546,0.9729198217391968
4,9129,Transformer,15,1,-1.4970457553863525,2.5039637088775635,0.9728506803512573
4,9129,Transformer,16,1,-1.4988012313842773,2.500859260559082,0.9726951122283936
4,9129,Transformer,17,1,-1.5006563663482666,2.4980685710906982,0.9724458456039429
4,9129,Transformer,18,1,-1.5025893449783325,2.495614528656006,0.9721114039421082
4,9129,Transformer,19,1,-1.5045616626739502,2.4934651851654053,0.9716813564300537
4,9129,Transformer,20,1,-1.5065721273422241,2.4915237426757812,0.9711875319480896
4,9129,Transformer,21,1,-1.508654236793518,2.489708662033081,0.9706941246986389
4,9129,Transformer,22,0,-1.510820746421814,2.4878573417663574,0.9702001810073853
4,9129,Transformer,23,1,-1.5130791664123535,2.4858953952789307,0.9696872234344482
4,9129,Transformer,24,1,-1.515420913696289,2.48374605178833,0.969150185585022
4,9129,Transformer,25,0,-1.5178214311599731,2.4813284873962402,0.9685742259025574
4,9129,Transformer,26,1,-1.5203195810317993,2.4785943031311035,0.9679588079452515
4,9129,Transformer,27,1,-1.522927165031433,2.4755451679229736,0.9673172235488892
4,9129,Transformer,28,1,-1.525633454322815,2.4722728729248047,0.9666704535484314
4,9129,Transformer,29,1,-1.5284439325332642,2.4689252376556396,0.9660424590110779
4,9129,LOCF,0,1,-1.4830721616744995,2.533705711364746,0.9718421101570129
4,9129,LOCF,1,1,-1.48318612575531,2.5336475372314453,0.9718616604804993
4,9129,LOCF,2,1,-1.4834117889404297,2.533534288406372,0.9719017744064331
4,9129,LOCF,3,1,-1.4837411642074585,2.5333433151245117,0.971950113773346
4,9129,LOCF,4,1,-1.4841686487197876,2.5330252647399902,0.9719883799552917
4,9129,LOCF,5,1,-1.484707236289978,2.532504081726074,0.972007691860199
4,9129,LOCF,6,1,-1.4853832721710205,2.5316808223724365,0.9720169305801392
4,9129,LOCF,7,1,-1.4862191677093506,2.530500650405884,0.972039520740509
4,9129,LOCF,8,1,-1.487231731414795,2.528963565826416,0.9721026420593262
4,9129,LOCF,9,1,-1.4884283542633057,2.5270698070526123,0.9722191691398621
4,9129,LOCF,10,1,-1.4897903203964233,2.5248191356658936,0.9724026322364807
4,9129,LOCF,11,1,-1.4912735223770142,2.522404432296753,0.9726666808128357
4,9129,LOCF,12,1,-1.4928526878356934,2.5201146602630615,0.9730112552642822
4,9129,LOCF,13,1,-1.494527816772461,2.5181198120117188,0.9733957648277283
4,9129,LOCF,14,1,-1.4962223768234253,2.516493320465088,0.9737484455108643
4,9129,LOCF,15,1,-1.4978597164154053,2.515314817428589,0.9740163683891296
4,9129,LOCF,16,1,-1.4994258880615234,2.5146639347076416,0.9741668105125427
4,9129,LOCF,17,1,-1.5009199380874634,2.5145199298858643,0.9741809368133545
4,9129,LOCF,18,1,-1.502369999885559,2.514862298965454,0.9740466475486755
4,9129,LOCF,19,1,-1.5037909746170044,2.5155763626098633,0.9737595915794373
4,9129,LOCF,20,1,-1.5051828622817993,2.516481876373291,0.9733322262763977
4,9129,LOCF,21,1,-1.5065456628799438,2.517449140548706,0.9727966785430908
4,9129,LOCF,22,0,-1.5079385042190552,2.5183584690093994,0.9721940755844116
4,9129,LOCF,23,1,-1.50942063331604,2.5191073417663574,0.9715667963027954
4,9129,LOCF,24,1,-1.5110132694244385,2.519629955291748,0.9709585905075073
4,9129,LOCF,25,0,-1.512738585472107,2.519923448562622,0.9704094529151917
4,9129,LOCF,26,1,-1.5145978927612305,2.520005464553833,0.9699387550354004
4,9129,LOCF,27,1,-1.5165703296661377,2.5198757648468018,0.9695339798927307
4,9129,LOCF,28,1,-1.5186350345611572,2.5195345878601074,0.9691806435585022
4,9129,LOCF,29,1,-1.5207583904266357,2.518981695175171,0.968819797039032
4,9129,MICE,0,1,-1.4830721616744995,2.533705711364746,0.9718421101570129
4,9129,MICE,1,1,-1.4831736087799072,2.5336475372314453,0.9718616604804993
4,9129,MICE,2,1,-1.4833743572235107,2.533534288406372,0.9719017744064331
4,9129,MICE,3,1,-1.4836788177490234,2.5333433151245117,0.971950113773346
4,9129,MICE,4,1,-1.4840790033340454,2.5330252647399902,0.9719883799552917
4,9129,MICE,5,1,-1.4845880270004272,2.532504081726074,0.9720419049263
4,9129,MICE,6,1,-1.4852344989776611,2.5316808223724365,0.9721195697784424
4,9129,MICE,7,1,-1.4860409498214722,2.5305123329162598,0.9722105860710144
4,9129,MICE,8,1,-1.487023949623108,2.5290160179138184,0.9723421335220337
4,9129,MICE,9,1,-1.4881350994110107,2.527395009994507,0.9725037813186646
4,9129,MICE,10,1,-1.4893558025360107,2.525709390640259,0.9727091193199158
4,9129,MICE,11,1,-1.4906977415084839,2.5239369869232178,0.9729901552200317
4,9129,MICE,12,1,-1.4921135902404785,2.522289752960205,0.9733233451843262
4,9129,MICE,13,1,-1.4935567378997803,2.520937442779541,0.9736729264259338
4,9129,MICE,14,1,-1.494972825050354,2.5200469493865967,0.9739906191825867
4,9129,MICE,15,1,-1.4963315725326538,2.519698143005371,0.9742235541343689
4,9129,MICE,16,1,-1.4976190328598022,2.5198981761932373,0.9743390083312988
4,9129,MICE,17,1,-1.4988343715667725,2.5206263065338135,0.9743181467056274
4,9129,MICE,18,1,-1.5000057220458984,2.5217466354370117,0.9741488695144653
4,9129,MICE,19,1,-1.501167893409729,2.5231447219848633,0.9738881587982178
4,9129,MICE,20,1,-1.5023406744003296,2.5247342586517334,0.973548412322998
4,9129,MICE,21,1,-1.503544807434082,2.526385545730591,0.9731005430221558
4,9129,MICE,22,0,-1.504819631576538,2.5279788970947266,0.9725856184959412
4,9129,MICE,23,1,-1.5061935186386108,2.529412031173706,0.9720459580421448
4,9129,MICE,24,1,-1.5076874494552612,2.530618667602539,0.9715253710746765
4,9129,MICE,25,0,-1.5093141794204712,2.5315961837768555,0.9710638523101807
4,9129,MICE,26,1,-1.5110511779785156,2.5324437618255615,0.9706807732582092
4,9129,MICE,27,1,-1.5128777027130127,2.5332560539245605,0.9703636765480042
4,9129,MICE,28,1,-1.5147675275802612,2.534133195877075,0.9700574278831482
4,9129,MICE,29,1,-1.5166871547698975,2.5352184772491455,0.969702959060669
5,12172,Full,0,1,-1.2572215795516968,2.4719908237457275,0.9169164299964905
5,12172,Full,1,1,-1.2572351694107056,2.4720067977905273,0.9169310927391052
5,12172,Full,2,1,-1.2572675943374634,2.4720516204833984,0.9169571995735168
5,12172,Full,3,1,-1.2573195695877075,2.472128391265869,0.9169933795928955
5,12172,Full,4,1,-1.2573837041854858,2.4722354412078857,0.9170354604721069
5,12172,Full,5,1,-1.2574522495269775,2.4723711013793945,0.9170772433280945
5,12172,Full,6,1,-1.257513165473938,2.4725372791290283,0.9171101450920105
5,12172,Full,7,1,-1.2575544118881226,2.4727349281311035,0.9171218872070312
5,12172,Full,8,1,-1.2575777769088745,2.472961664199829,0.9171035289764404
5,12172,Full,9,1,-1.2575931549072266,2.4732136726379395,0.9170564413070679
5,12172,Full,10,1,-1.2576075792312622,2.473484754562378,0.9169870018959045
5,12172,Full,11,1,-1.257623314857483,2.473769426345825,0.9168998003005981
5,12172,Full,12,1,-1.2576435804367065,2.474066734313965,0.9168012142181396
5,12172,Full,13,1,-1.257673978805542,2.4743802547454834,0.9166993498802185
5,12172,Full,14,1,-1.2577195167541504,2.4747142791748047,0.916597843170166
5,12172,Full,15,1,-1.257784128189087,2.4750728607177734,0.9164998531341553
5,12172,Full,16,1,-1.2578712701797485,2.475459098815918,0.9164071083068848
5,12172,Full,17,1,-1.2579814195632935,2.4758691787719727,0.9163114428520203
5,12172,Full,18,1,-1.2581079006195068,2.4762957096099854,0.9161999821662903
5,12172,Full,19,1,-1.2582385540008545,2.4767305850982666,0.9160670042037964
5,12172,Full,20,1,-1.2583627700805664,2.4771642684936523,0.915915310382843
5,12172,Full,21,1,-1.2584779262542725,2.477591037750244,0.915754497051239
5,12172,Full,22,1,-1.2585862874984741,2.4780118465423584,0.9156090021133423
5,12172,Full,23,1,-1.2586910724639893,2.478424072265625,0.9155375957489014
5,12172,Full,24,1,-1.2587846517562866,2.478827476501465,0.9155635237693787
5,12172,Full,25,1,-1.2588528394699097,2.4792370796203613,0.9156367778778076
5,12172,Full,26,1,-1.2589014768600464,2.479661703109741,0.9156948924064636
5,12172,Full,27,1,-1.2589439153671265,2.4800963401794434,0.915703296661377
5,12172,Full,28,0,-1.2589784860610962,2.4805266857147217,0.915662407875061
5,12172,Full,29,1,-1.2589986324310303,2.4809274673461914,0.9155888557434082
5,12172,GRU,0,1,-1.2572215795516968,2.4719908237457275,0.9169164299964905
5,12172,GRU,1,1,-1.2572383880615234,2.471996307373047,0.916920006275177
5,12172,GRU,2,1,-1.2572803497314453,2.4720091819763184,0.9169154763221741
5,12172,GRU,3,1,-1.2573339939117432,2.472036838531494,0.9169109463691711
5,12172,GRU,4,1,-1.2573914527893066,2.472073554992676,0.9169203042984009
5,12172,GRU,5,1,-1.257452368736267,2.472130298614502,0.9169459342956543
5,12172,GRU,6,1,-1.2575057744979858,2.4722132682800293,0.9169830679893494
5,12172,GRU,7,1,-1.2575386762619019,2.472320079803467,0.9170266389846802
5,12172,GRU,8,1,-1.257555603981018,2.4724578857421875,0.9170506596565247
5,12172,GRU,9,1,-1.2575633525848389,2.4726130962371826,0.9170297384262085
5,12172,GRU,10,1,-1.2575657367706299,2.472776174545288,0.9169793725013733
5,12172,GRU,11,1,-1.2575700283050537,2.4729480743408203,0.916914165019989
5,12172,GRU,12,1,-1.2575851678848267,2.47314190864563,0.9168348908424377
5,12172,GRU,13,1,-1.2576137781143188,2.4733688831329346,0.9167494177818298
5,12172,GRU,14,1,-1.257651686668396,2.4736242294311523,0.9166585206985474
5,12172,GRU,15,1,-1.2577035427093506,2.473914861679077,0.9165630340576172
5,12172,GRU,16,1,-1.2577701807022095,2.474229335784912,0.9164657592773438
5,12172,GRU,17,1,-1.257848858833313,2.474562644958496,0.916361927986145
5,12172,GRU,18,1,-1.2579370737075806,2.4749226570129395,0.9162499904632568
5,12172,GRU,19,1,-1.2580281496047974,2.4753005504608154,0.9161267876625061
5,12172,GRU,20,1,-1.2581171989440918,2.4756791591644287,0.9159939885139465
5,12172,GRU,21,1,-1.2582041025161743,2.4760611057281494,0.9158598780632019
5,12172,GRU,22,1,-1.2582918405532837,2.4764511585235596,0.915734589099884
5,12172,GRU,23,1,-1.2583885192871094,2.476857900619507,0.9156383275985718
5,12172,GRU,24,1,-1.2584866285324097,2.4772837162017822,0.915580689907074
5,12172,GRU,25,1,-1.2585664987564087,2.4777071475982666,0.9155524969100952
5,12172,GRU,26,1,-1.2586220502853394,2.478102922439575,0.9155099391937256
5,12172,GRU,27,1,-1.2586461305618286,2.478461265563965,0.9154211282730103
5,12172,GRU,28,0,-1.2586427927017212,2.4787588119506836,0.9152922630310059
5,12172,GRU,29,1,-1.25862717628479,2.4789857864379883,0.9151401519775391
5,12172,Transformer,0,1,-1.2572215795516968,2.4719908237457275,0.9169164299964905
5,12172,Transformer,1,1,-1.2572262287139893,2.4719953536987305,0.9169152975082397
5,12172,Transformer,2,1,-1.2572370767593384,2.471998453140259,0.9169157147407532
5,12172,Transformer,3,1,-1.2572529315948486,2.4719901084899902,0.9169166088104248
5,12172,Transformer,4,1,-1.2572722434997559,2.4719698429107666,0.916914701461792
5,12172,Transformer,5,1,-1.2572945356369019,2.47194766998291,0.9169089794158936
5,12172,Transformer,6,1,-1.2573215961456299,2.4719295501708984,0.9168986082077026
5,12172,Transformer,7,1,-1.2573555707931519,2.4719133377075195,0.9168834090232849
5,12172,Transformer,8,1,-1.257396936416626,2.4718973636627197,0.9168646931648254
5,12172,Transformer,9,1,-1.2574418783187866,2.4718778133392334,0.9168429374694824
5,12172,Transformer,10,1,-1.2574869394302368,2.471853256225586,0.916818380355835
5,12172,Transformer,11,1,-1.2575325965881348,2.4718194007873535,0.9167911410331726
5,12172,Transformer,12,1,-1.2575786113739014,2.4717748165130615,0.9167596101760864
5,12172,Transformer,13,1,-1.2576265335083008,2.471724271774292,0.9167243838310242
5,12172,Transformer,14,1,-1.257676601409912,2.4716665744781494,0.9166865944862366
5,12172,Transformer,15,1,-1.2577290534973145,2.471599817276001,0.9166458249092102
5,12172,Transformer,16,1,-1.2577836513519287,2.4715240001678467,0.9166009426116943
5,12172,Transformer,17,1,-1.2578390836715698,2.4714386463165283,0.9165515303611755
5,12172,Transformer,18,1,-1.2578949928283691,2.4713449478149414,0.916497528553009
5,12172,Transformer,19,1,-1.2579563856124878,2.471245050430298,0.9164410829544067
5,12172,Transformer,20,1,-1.2580257654190063,2.4711415767669678,0.9163845181465149
5,12172,Transformer,21,1,-1.2581042051315308,2.4710381031036377,0.9163263440132141
5,12172,Transformer,22,1,-1.2581931352615356,2.4709346294403076,0.9162650108337402
5,12172,Transformer,23,1,-1.2582887411117554,2.4708261489868164,0.9161993265151978
5,12172,Transformer,24,1,-1.258392333984375,2.4707083702087402,0.9161288738250732
5,12172,Transformer,25,1,-1.2585068941116333,2.4705796241760254,0.9160587191581726
5,12172,Transformer,26,1,-1.2586249113082886,2.4704318046569824,0.915993332862854
5,12172,Transformer,27,1,-1.25873601436615,2.4702577590942383,0.9159296751022339
5,12172,Transformer,28,0,-1.2588386535644531,2.470062255859375,0.9158660769462585
5,12172,Transformer,29,1,-1.2589365243911743,2.469858407974243,0.9158019423484802
5,12172,LOCF,0,1,-1.2572215795516968,2.4719908237457275,0.9169164299964905
5,12172,LOCF,1,1,-1.2572365999221802,2.4719977378845215,0.9169310927391052
5,12172,LOCF,2,1,-1.2572704553604126,2.4720242023468018,0.916957676410675
