segment_id,sample_index,curve,time_step,is_missing,x,y
3,6086,GT,13,1,-1.5184509754180908,2.3821518421173096
3,6086,GT,14,1,-1.5184509754180908,2.3821518421173096
3,6086,GT,15,1,-1.5184509754180908,2.3821518421173096
3,6086,GT,16,1,-1.5184509754180908,2.3821518421173096
3,6086,GT,17,1,-1.5184509754180908,2.3821518421173096
3,6086,GT,18,0,-1.5184509754180908,2.3821518421173096
3,6086,GT,19,1,-1.5184509754180908,2.3821518421173096
3,6086,GT,20,1,-1.5184509754180908,2.3821518421173096
3,6086,GT,21,1,-1.5184509754180908,2.3821518421173096
3,6086,GT,22,1,-1.5184509754180908,2.3821518421173096
3,6086,GT,23,1,-1.5184509754180908,2.3821518421173096
3,6086,GT,24,1,-1.5184509754180908,2.3821518421173096
3,6086,GT,25,1,-1.5184509754180908,2.3821518421173096
3,6086,GT,26,1,-1.5184509754180908,2.3821518421173096
3,6086,GT,27,1,-1.5184509754180908,2.3821518421173096
3,6086,GT,28,1,-1.5184509754180908,2.3821518421173096
3,6086,GT,29,1,-1.5184509754180908,2.3821518421173096
4,9129,Full,0,1,-1.4830721616744995,2.533705711364746
4,9129,Full,1,1,-1.4831304550170898,2.5337252616882324
4,9129,Full,2,1,-1.483243703842163,2.5337653160095215
4,9129,Full,3,1,-1.4834346771240234,2.533813714981079
4,9129,Full,4,1,-1.483752727508545,2.5338521003723145
4,9129,Full,5,1,-1.4842737913131714,2.533871650695801
4,9129,Full,6,1,-1.4850971698760986,2.533881664276123
4,9129,Full,7,1,-1.4863260984420776,2.533905029296875
4,9129,Full,8,1,-1.4880280494689941,2.533968925476074
4,9129,Full,9,1,-1.4901784658432007,2.534092903137207
4,9129,Full,10,1,-1.492628812789917,2.5342905521392822
4,9129,Full,11,1,-1.4951623678207397,2.5345723628997803
4,9129,Full,12,1,-1.4975708723068237,2.5349278450012207
4,9129,Full,13,1,-1.4996843338012695,2.5353128910064697
4,9129,Full,14,1,-1.5013797283172607,2.535665988922119
4,9129,Full,15,1,-1.5025771856307983,2.5359344482421875
4,9129,Full,16,1,-1.5032440423965454,2.536085367202759
4,9129,Full,17,1,-1.5034009218215942,2.536099910736084
4,9129,Full,18,1,-1.5031214952468872,2.535966157913208
4,9129,Full,19,1,-1.5025203227996826,2.535679817199707
4,9129,Full,20,1,-1.5017279386520386,2.5352535247802734
4,9129,Full,21,1,-1.5008735656738281,2.5347189903259277
4,9129,Full,22,0,-1.5000771284103394,2.5341174602508545
4,9129,Full,23,1,-1.499441146850586,2.533491373062134
4,9129,Full,24,1,-1.4990315437316895,2.532884359359741
4,9129,Full,25,0,-1.4988510608673096,2.5323362350463867
4,9129,Full,26,1,-1.49883234500885,2.5318665504455566
4,9129,Full,27,1,-1.4988795518875122,2.5314629077911377
4,9129,Full,28,1,-1.4989088773727417,2.531081199645996
4,9129,Full,29,1,-1.4988566637039185,2.5306622982025146
4,9129,BiLNN,0,1,-1.4830721616744995,2.533705711364746
4,9129,BiLNN,1,1,-1.483134150505066,2.5337250232696533
4,9129,BiLNN,2,1,-1.4832514524459839,2.5337655544281006
4,9129,BiLNN,3,1,-1.483437418937683,2.5338149070739746
4,9129,BiLNN,4,1,-1.4837268590927124,2.5338501930236816
4,9129,BiLNN,5,1,-1.4842075109481812,2.5338616371154785
4,9129,BiLNN,6,1,-1.4850143194198608,2.5338618755340576
4,9129,BiLNN,7,1,-1.4862315654754639,2.5338759422302246
4,9129,BiLNN,8,1,-1.4879084825515747,2.5339388847351074
4,9129,BiLNN,9,1,-1.4900795221328735,2.5340797901153564
4,9129,BiLNN,10,1,-1.4926425218582153,2.5343198776245117
4,9129,BiLNN,11,1,-1.4953678846359253,2.534656524658203
4,9129,BiLNN,12,1,-1.497994065284729,2.5350568294525146
4,9129,BiLNN,13,1,-1.5003126859664917,2.5354788303375244
4,9129,BiLNN,14,1,-1.5022034645080566,2.535869598388672
4,9129,BiLNN,15,1,-1.5035821199417114,2.5361738204956055
4,9129,BiLNN,16,1,-1.5044159889221191,2.5363569259643555
4,9129,BiLNN,17,1,-1.504719614982605,2.5364022254943848
4,9129,BiLNN,18,1,-1.504569172859192,2.5362961292266846
4,9129,BiLNN,19,1,-1.5040881633758545,2.536038398742676
4,9129,BiLNN,20,1,-1.5033974647521973,2.535639762878418
4,9129,BiLNN,21,1,-1.502638578414917,2.5351297855377197
4,9129,BiLNN,22,0,-1.5019440650939941,2.534552574157715
4,9129,BiLNN,23,1,-1.5014264583587646,2.533950090408325
4,9129,BiLNN,24,1,-1.501163363456726,2.533369541168213
4,9129,BiLNN,25,0,-1.501152515411377,2.5328545570373535
4,9129,BiLNN,26,1,-1.5013153553009033,2.53242564201355
4,9129,BiLNN,27,1,-1.5015537738800049,2.5320687294006348
4,9129,BiLNN,28,1,-1.5017642974853516,2.531731128692627
4,9129,BiLNN,29,1,-1.5018703937530518,2.531346321105957
4,9129,BiLSTM,0,1,-1.4830721616744995,2.533705711364746
4,9129,BiLSTM,1,1,-1.4831371307373047,2.5337252616882324
4,9129,BiLSTM,2,1,-1.4832535982131958,2.5337674617767334
4,9129,BiLSTM,3,1,-1.4834380149841309,2.533818483352661
4,9129,BiLSTM,4,1,-1.483737826347351,2.533855676651001
4,9129,BiLSTM,5,1,-1.4842387437820435,2.53387188911438
4,9129,BiLSTM,6,1,-1.4850847721099854,2.5338754653930664
4,9129,BiLSTM,7,1,-1.4863797426223755,2.533888101577759
4,9129,BiLSTM,8,1,-1.4881513118743896,2.533942937850952
4,9129,BiLSTM,9,1,-1.490386962890625,2.5340747833251953
4,9129,BiLSTM,10,1,-1.4929660558700562,2.5343003273010254
4,9129,BiLSTM,11,1,-1.495665431022644,2.5346076488494873
4,9129,BiLSTM,12,1,-1.4982357025146484,2.53497052192688
4,9129,BiLSTM,13,1,-1.5004863739013672,2.5353543758392334
4,9129,BiLSTM,14,1,-1.502295970916748,2.5357069969177246
4,9129,BiLSTM,15,1,-1.5035799741744995,2.5359714031219482
4,9129,BiLSTM,16,1,-1.504310131072998,2.5361132621765137
4,9129,BiLSTM,17,1,-1.5045052766799927,2.536114454269409
4,9129,BiLSTM,18,1,-1.504238247871399,2.5359649658203125
4,9129,BiLSTM,19,1,-1.5036334991455078,2.5356650352478027
4,9129,BiLSTM,20,1,-1.5028265714645386,2.5352253913879395
4,9129,BiLSTM,21,1,-1.5019549131393433,2.5346710681915283
4,9129,BiLSTM,22,0,-1.5011471509933472,2.5340449810028076
4,9129,BiLSTM,23,1,-1.50051748752594,2.5333924293518066
4,9129,BiLSTM,24,1,-1.5001368522644043,2.5327606201171875
4,9129,BiLSTM,25,0,-1.4999992847442627,2.5321929454803467
4,9129,BiLSTM,26,1,-1.500053882598877,2.5317130088806152
4,9129,BiLSTM,27,1,-1.5002357959747314,2.5313096046447754
4,9129,BiLSTM,28,1,-1.5004693269729614,2.5309317111968994
4,9129,BiLSTM,29,1,-1.5006847381591797,2.5305099487304688
4,9129,Hybrid,0,1,-1.4830721616744995,2.533705711364746
4,9129,Hybrid,1,1,-1.4831407070159912,2.533724546432495
4,9129,Hybrid,2,1,-1.4832749366760254,2.533768892288208
4,9129,Hybrid,3,1,-1.4834654331207275,2.5338244438171387
4,9129,Hybrid,4,1,-1.4837497472763062,2.5338633060455322
4,9129,Hybrid,5,1,-1.4842315912246704,2.5338797569274902
4,9129,Hybrid,6,1,-1.4850869178771973,2.533885955810547
4,9129,Hybrid,7,1,-1.4864256381988525,2.5339033603668213
4,9129,Hybrid,8,1,-1.4882893562316895,2.5339720249176025
4,9129,Hybrid,9,1,-1.4907114505767822,2.534116506576538
4,9129,Hybrid,10,1,-1.4935781955718994,2.5343546867370605
4,9129,Hybrid,11,1,-1.4967087507247925,2.534687042236328
4,9129,Hybrid,12,1,-1.4998263120651245,2.5350825786590576
4,9129,Hybrid,13,1,-1.502642273902893,2.535508632659912
4,9129,Hybrid,14,1,-1.5050132274627686,2.5359079837799072
4,9129,Hybrid,15,1,-1.5068409442901611,2.5362131595611572
4,9129,Hybrid,16,1,-1.5080994367599487,2.5363874435424805
4,9129,Hybrid,17,1,-1.5088014602661133,2.5364201068878174
4,9129,Hybrid,18,1,-1.5090141296386719,2.5362980365753174
4,9129,Hybrid,19,1,-1.5088820457458496,2.5360186100006104
4,9129,Hybrid,20,1,-1.5085395574569702,2.535597801208496
4,9129,Hybrid,21,1,-1.5081369876861572,2.535064458847046
4,9129,Hybrid,22,0,-1.5078175067901611,2.5344605445861816
4,9129,Hybrid,23,1,-1.5076990127563477,2.533830165863037
4,9129,Hybrid,24,1,-1.5078685283660889,2.533221483230591
4,9129,Hybrid,25,0,-1.5083314180374146,2.532677173614502
4,9129,Hybrid,26,1,-1.5089987516403198,2.5322208404541016
4,9129,Hybrid,27,1,-1.5097473859786987,2.5318381786346436
4,9129,Hybrid,28,1,-1.510473370552063,2.53147554397583
4,9129,Hybrid,29,1,-1.511104702949524,2.531064987182617
4,9129,GT,0,1,-1.4830721616744995,2.533705711364746
4,9129,GT,1,1,-1.4830721616744995,2.533705711364746
4,9129,GT,2,1,-1.4830721616744995,2.533705711364746
4,9129,GT,3,1,-1.4830721616744995,2.533705711364746
4,9129,GT,4,1,-1.4830721616744995,2.533705711364746
4,9129,GT,5,1,-1.4830721616744995,2.533705711364746
4,9129,GT,6,1,-1.4830721616744995,2.533705711364746
4,9129,GT,7,1,-1.4830721616744995,2.533705711364746
4,9129,GT,8,1,-1.4830721616744995,2.533705711364746
4,9129,GT,9,1,-1.4830721616744995,2.533705711364746
4,9129,GT,10,1,-1.4830721616744995,2.533705711364746
4,9129,GT,11,1,-1.4830721616744995,2.533705711364746
4,9129,GT,12,1,-1.4830721616744995,2.533705711364746
4,9129,GT,13,1,-1.4830721616744995,2.533705711364746
4,9129,GT,14,1,-1.4830721616744995,2.533705711364746
4,9129,GT,15,1,-1.4830721616744995,2.533705711364746
4,9129,GT,16,1,-1.4830721616744995,2.533705711364746
4,9129,GT,17,1,-1.4830721616744995,2.533705711364746
4,9129,GT,18,1,-1.4830721616744995,2.533705711364746
4,9129,GT,19,1,-1.4830721616744995,2.533705711364746
4,9129,GT,20,1,-1.4830721616744995,2.533705711364746
4,9129,GT,21,1,-1.4830721616744995,2.533705711364746
4,9129,GT,22,0,-1.4830721616744995,2.533705711364746
4,9129,GT,23,1,-1.4830721616744995,2.533705711364746
4,9129,GT,24,1,-1.4830721616744995,2.533705711364746
4,9129,GT,25,0,-1.4830721616744995,2.533705711364746
4,9129,GT,26,1,-1.4830721616744995,2.533705711364746
4,9129,GT,27,1,-1.4830721616744995,2.533705711364746
4,9129,GT,28,1,-1.4830721616744995,2.533705711364746
4,9129,GT,29,1,-1.4830721616744995,2.533705711364746
5,12172,Full,0,1,-1.2572215795516968,2.4719908237457275
5,12172,Full,1,1,-1.2572054862976074,2.472005605697632
5,12172,Full,2,1,-1.2571605443954468,2.472031831741333
5,12172,Full,3,1,-1.257083773612976,2.4720680713653564
5,12172,Full,4,1,-1.256976842880249,2.4721102714538574
5,12172,Full,5,1,-1.2568410634994507,2.4721519947052
5,12172,Full,6,1,-1.2566747665405273,2.472184896469116
5,12172,Full,7,1,-1.2564772367477417,2.472196578979492
5,12172,Full,8,1,-1.2562505006790161,2.4721782207489014
5,12172,Full,9,1,-1.2559983730316162,2.4721310138702393
5,12172,Full,10,1,-1.2557272911071777,2.4720616340637207
5,12172,Full,11,1,-1.25544273853302,2.4719743728637695
5,12172,Full,12,1,-1.2551454305648804,2.4718756675720215
5,12172,Full,13,1,-1.2548317909240723,2.471773862838745
5,12172,Full,14,1,-1.2544978857040405,2.471672296524048
5,12172,Full,15,1,-1.2541393041610718,2.471574306488037
5,12172,Full,16,1,-1.2537531852722168,2.4714815616607666
5,12172,Full,17,1,-1.253343105316162,2.471385955810547
5,12172,Full,18,1,-1.252916693687439,2.4712743759155273
5,12172,Full,19,1,-1.2524816989898682,2.4711413383483887
5,12172,Full,20,1,-1.2520478963851929,2.47098970413208
5,12172,Full,21,1,-1.251621127128601,2.4708290100097656
5,12172,Full,22,1,-1.2512001991271973,2.4706835746765137
5,12172,Full,23,1,-1.2507879734039307,2.4706122875213623
5,12172,Full,24,1,-1.2503845691680908,2.4706382751464844
5,12172,Full,25,1,-1.2499750852584839,2.4707114696502686
5,12172,Full,26,1,-1.2495503425598145,2.4707696437835693
5,12172,Full,27,1,-1.2491157054901123,2.470777988433838
5,12172,Full,28,0,-1.248685359954834,2.4707372188568115
5,12172,Full,29,1,-1.2482845783233643,2.4706637859344482
5,12172,BiLNN,0,1,-1.2572215795516968,2.4719908237457275
5,12172,BiLNN,1,1,-1.2571988105773926,2.4720044136047363
5,12172,BiLNN,2,1,-1.2571496963500977,2.472028970718384
5,12172,BiLNN,3,1,-1.2570676803588867,2.4720633029937744
5,12172,BiLNN,4,1,-1.2569540739059448,2.4721028804779053
5,12172,BiLNN,5,1,-1.2568105459213257,2.4721384048461914
5,12172,BiLNN,6,1,-1.2566357851028442,2.4721591472625732
5,12172,BiLNN,7,1,-1.256429672241211,2.472156286239624
5,12172,BiLNN,8,1,-1.2561941146850586,2.472126007080078
5,12172,BiLNN,9,1,-1.2559324502944946,2.4720685482025146
5,12172,BiLNN,10,1,-1.2556509971618652,2.4719884395599365
5,12172,BiLNN,11,1,-1.255354642868042,2.471890449523926
5,12172,BiLNN,12,1,-1.25504469871521,2.4717817306518555
5,12172,BiLNN,13,1,-1.2547190189361572,2.471670627593994
5,12172,BiLNN,14,1,-1.2543736696243286,2.4715611934661865
5,12172,BiLNN,15,1,-1.2540037631988525,2.4714572429656982
5,12172,BiLNN,16,1,-1.253605604171753,2.47135853767395
5,12172,BiLNN,17,1,-1.2531826496124268,2.471259355545044
5,12172,BiLNN,18,1,-1.2527424097061157,2.4711499214172363
5,12172,BiLNN,19,1,-1.2522937059402466,2.471024990081787
5,12172,BiLNN,20,1,-1.251846194267273,2.4708807468414307
5,12172,BiLNN,21,1,-1.2514078617095947,2.470721483230591
5,12172,BiLNN,22,1,-1.2509784698486328,2.470578908920288
5,12172,BiLNN,23,1,-1.2505568265914917,2.470515489578247
5,12172,BiLNN,24,1,-1.2501404285430908,2.470562696456909
5,12172,BiLNN,25,1,-1.2497200965881348,2.4706649780273438
5,12172,BiLNN,26,1,-1.2492878437042236,2.470745801925659
5,12172,BiLNN,27,1,-1.248847484588623,2.4707741737365723
5,12172,BiLNN,28,0,-1.248415470123291,2.4707510471343994
5,12172,BiLNN,29,1,-1.2480149269104004,2.4706952571868896
5,12172,BiLSTM,0,1,-1.2572215795516968,2.4719908237457275
5,12172,BiLSTM,1,1,-1.2572119235992432,2.4720041751861572
5,12172,BiLSTM,2,1,-1.2571784257888794,2.472026824951172
5,12172,BiLSTM,3,1,-1.2571136951446533,2.472057342529297
5,12172,BiLSTM,4,1,-1.2570186853408813,2.4720911979675293
5,12172,BiLSTM,5,1,-1.256894826889038,2.4721200466156006
5,12172,BiLSTM,6,1,-1.2567415237426758,2.4721341133117676
5,12172,BiLSTM,7,1,-1.256557822227478,2.4721250534057617
5,12172,BiLSTM,8,1,-1.2563450336456299,2.4720852375030518
5,12172,BiLSTM,9,1,-1.256107211112976,2.4720146656036377
5,12172,BiLSTM,10,1,-1.255850911140442,2.4719200134277344
5,12172,BiLSTM,11,1,-1.2555807828903198,2.471806049346924
5,12172,BiLSTM,12,1,-1.2552982568740845,2.4716806411743164
5,12172,BiLSTM,13,1,-1.2550002336502075,2.471553087234497
5,12172,BiLSTM,14,1,-1.254680871963501,2.4714269638061523
5,12172,BiLSTM,15,1,-1.2543343305587769,2.4713058471679688
5,12172,BiLSTM,16,1,-1.2539571523666382,2.471189260482788
5,12172,BiLSTM,17,1,-1.2535529136657715,2.4710705280303955
5,12172,BiLSTM,18,1,-1.2531300783157349,2.4709417819976807
5,12172,BiLSTM,19,1,-1.2526988983154297,2.4707939624786377
5,12172,BiLSTM,20,1,-1.252271056175232,2.470623016357422
5,12172,BiLSTM,21,1,-1.2518539428710938,2.4704430103302
5,12172,BiLSTM,22,1,-1.2514457702636719,2.4702811241149902
5,12172,BiLSTM,23,1,-1.2510480880737305,2.4701972007751465
5,12172,BiLSTM,24,1,-1.2506613731384277,2.470217704772949
5,12172,BiLSTM,25,1,-1.2502758502960205,2.470290184020996
5,12172,BiLSTM,26,1,-1.2498805522918701,2.470345973968506
5,12172,BiLSTM,27,1,-1.249477505683899,2.470348596572876
5,12172,BiLSTM,28,0,-1.249080777168274,2.47029972076416
5,12172,BiLSTM,29,1,-1.2487125396728516,2.4702160358428955
5,12172,Hybrid,0,1,-1.2572215795516968,2.4719908237457275
5,12172,Hybrid,1,1,-1.2572077512741089,2.4720053672790527
5,12172,Hybrid,2,1,-1.2571697235107422,2.472031593322754
5,12172,Hybrid,3,1,-1.2571003437042236,2.472069501876831
5,12172,Hybrid,4,1,-1.2570003271102905,2.472114324569702
5,12172,Hybrid,5,1,-1.2568694353103638,2.472156524658203
5,12172,Hybrid,6,1,-1.2567028999328613,2.472186326980591
5,12172,Hybrid,7,1,-1.256499171257019,2.472193717956543
5,12172,Hybrid,8,1,-1.256263256072998,2.4721720218658447
5,12172,Hybrid,9,1,-1.2560025453567505,2.472121000289917
5,12172,Hybrid,10,1,-1.2557258605957031,2.472046136856079
5,12172,Hybrid,11,1,-1.2554376125335693,2.471952438354492
5,12172,Hybrid,12,1,-1.2551394701004028,2.47184681892395
5,12172,Hybrid,13,1,-1.254830002784729,2.471738338470459
5,12172,Hybrid,14,1,-1.2545043230056763,2.4716320037841797
5,12172,Hybrid,15,1,-1.2541574239730835,2.471531867980957
5,12172,Hybrid,16,1,-1.2537841796875,2.471437454223633
5,12172,Hybrid,17,1,-1.25338613986969,2.471341133117676
5,12172,Hybrid,18,1,-1.252970814704895,2.471234083175659
5,12172,Hybrid,19,1,-1.2525477409362793,2.471112012863159
5,12172,Hybrid,20,1,-1.2521275281906128,2.4709701538085938
5,12172,Hybrid,21,1,-1.2517187595367432,2.4708170890808105
5,12172,Hybrid,22,1,-1.2513178586959839,2.4706859588623047
5,12172,Hybrid,23,1,-1.2509269714355469,2.4706368446350098
5,12172,Hybrid,24,1,-1.250548005104065,2.470703125
5,12172,Hybrid,25,1,-1.2501689195632935,2.470827341079712
5,12172,Hybrid,26,1,-1.2497806549072266,2.4709277153015137
5,12172,Hybrid,27,1,-1.2493840456008911,2.470977306365967
5,12172,Hybrid,28,0,-1.2489943504333496,2.4709813594818115
5,12172,Hybrid,29,1,-1.2486389875411987,2.4709534645080566
5,12172,GT,0,1,-1.2572215795516968,2.4719908237457275
5,12172,GT,1,1,-1.2572215795516968,2.4719908237457275
5,12172,GT,2,1,-1.2572215795516968,2.4719908237457275
5,12172,GT,3,1,-1.2572215795516968,2.4719908237457275
5,12172,GT,4,1,-1.2572215795516968,2.4719908237457275
5,12172,GT,5,1,-1.2572215795516968,2.4719908237457275
5,12172,GT,6,1,-1.2572215795516968,2.4719908237457275
5,12172,GT,7,1,-1.2572215795516968,2.4719908237457275
5,12172,GT,8,1,-1.2572215795516968,2.4719908237457275
5,12172,GT,9,1,-1.2572215795516968,2.4719908237457275
5,12172,GT,10,1,-1.2572215795516968,2.4719908237457275
5,12172,GT,11,1,-1.2572215795516968,2.4719908237457275
5,12172,GT,12,1,-1.2572215795516968,2.4719908237457275
5,12172,GT,13,1,-1.2572215795516968,2.4719908237457275
5,12172,GT,14,1,-1.2572215795516968,2.4719908237457275
5,12172,GT,15,1,-1.2572215795516968,2.4719908237457275
5,12172,GT,16,1,-1.2572215795516968,2.4719908237457275
5,12172,GT,17,1,-1.2572215795516968,2.4719908237457275
5,12172,GT,18,1,-1.2572215795516968,2.4719908237457275
5,12172,GT,19,1,-1.2572215795516968,2.4719908237457275
5,12172,GT,20,1,-1.2572215795516968,2.4719908237457275
5,12172,GT,21,1,-1.2572215795516968,2.4719908237457275
5,12172,GT,22,1,-1.2572215795516968,2.4719908237457275
5,12172,GT,23,1,-1.2572215795516968,2.4719908237457275
5,12172,GT,24,1,-1.2572215795516968,2.4719908237457275
5,12172,GT,25,1,-1.2572215795516968,2.4719908237457275
5,12172,GT,26,1,-1.2572215795516968,2.4719908237457275
5,12172,GT,27,1,-1.2572215795516968,2.4719908237457275
5,12172,GT,28,0,-1.2572215795516968,2.4719908237457275
5,12172,GT,29,1,-1.2572215795516968,2.4719908237457275
