file,index,time,type,detail
Oxford Dataset\handbag-1\imu2.csv,1107,1496761463.29,jump,0.3029167170659289
Oxford Dataset\handbag-1\imu2.csv,1110,1496761463.32,jump,0.227476816946255
Oxford Dataset\handbag-1\imu2.csv,1115,1496761463.37,jump,0.6255650251940241
Oxford Dataset\handbag-1\imu2.csv,1116,1496761463.38,jump,0.2984329968803718
Oxford Dataset\handbag-1\imu2.csv,1117,1496761463.39,jump,0.2276132379036861
Oxford Dataset\handbag-1\imu2.csv,1118,1496761463.4,jump,0.3329758265640315
Oxford Dataset\handbag-1\imu2.csv,1119,1496761463.41,jump,0.11256690499876061
Oxford Dataset\handbag-1\imu2.csv,1131,1496761463.53,jump,0.1795708125448008
Oxford Dataset\handbag-1\imu2.csv,1133,1496761463.55,jump,0.19427659960736393
Oxford Dataset\handbag-1\imu2.csv,1134,1496761463.56,jump,0.14659675772335484
Oxford Dataset\handbag-1\imu2.csv,1135,1496761463.57,jump,0.1587348859419378
Oxford Dataset\handbag-1\imu2.csv,1137,1496761463.59,jump,0.18047516923111612
Oxford Dataset\handbag-1\imu2.csv,1139,1496761463.61,jump,0.20160322742952305
Oxford Dataset\handbag-1\imu2.csv,1141,1496761463.63,jump,0.18691408823574535
Oxford Dataset\handbag-1\imu2.csv,1143,1496761463.65,jump,0.16223222606498375
Oxford Dataset\handbag-1\imu2.csv,1144,1496761463.66,jump,0.16879457179364507
Oxford Dataset\handbag-1\imu2.csv,1145,1496761463.67,jump,0.19365145632553346
Oxford Dataset\handbag-1\imu2.csv,1146,1496761463.68,jump,0.10183669163911405
Oxford Dataset\handbag-1\imu2.csv,1147,1496761463.69,jump,0.12946277550323104
Oxford Dataset\handbag-1\imu2.csv,1161,1496761463.83,jump,0.20588439576616777
Oxford Dataset\handbag-1\imu2.csv,1163,1496761463.85,jump,0.2100564905305237
Oxford Dataset\handbag-1\imu2.csv,1164,1496761463.86,jump,0.1441837189213817
Oxford Dataset\handbag-1\imu2.csv,1278,1496761465.0,jump,0.18110999702390812
Oxford Dataset\handbag-1\imu2.csv,1280,1496761465.02,jump,0.09091338117681026
Oxford Dataset\handbag-1\imu2.csv,1795,1496761470.18,jump,0.10316580258496513
Oxford Dataset\handbag-1\imu2.csv,2030,1496761472.53,jump,0.1598717523954748
Oxford Dataset\handbag-1\imu2.csv,2031,1496761472.54,jump,0.31817534745325576
Oxford Dataset\handbag-1\imu2.csv,2034,1496761472.57,jump,0.17830674270481184
Oxford Dataset\handbag-1\imu2.csv,2040,1496761472.63,jump,0.4469042387044455
Oxford Dataset\handbag-1\imu2.csv,2041,1496761472.64,jump,0.30980823744858693
Oxford Dataset\handbag-1\imu2.csv,2042,1496761472.65,jump,0.1302528468825154
Oxford Dataset\handbag-1\imu2.csv,2053,1496761472.76,jump,0.46233868860825406
Oxford Dataset\handbag-1\imu2.csv,2054,1496761472.77,jump,0.4341190244356955
Oxford Dataset\handbag-1\imu2.csv,2055,1496761472.78,jump,0.2111946887092571
Oxford Dataset\handbag-1\imu2.csv,2188,1496761474.11,jump,0.10964164443768616
Oxford Dataset\handbag-1\imu2.csv,2284,1496761475.07,jump,0.25242704414741296
Oxford Dataset\handbag-1\imu2.csv,2285,1496761475.08,jump,0.2406504692640345
Oxford Dataset\handbag-1\imu2.csv,2287,1496761475.1,jump,0.23756363012885626
Oxford Dataset\handbag-1\imu2.csv,2288,1496761475.11,jump,0.20848839918566212
Oxford Dataset\handbag-1\imu2.csv,2377,1496761476.0,jump,0.19060137596565246
Oxford Dataset\handbag-1\imu2.csv,9447,1496761546.77,jump,0.2107301393488838
Oxford Dataset\handbag-1\imu2.csv,10640,1496761558.71,jump,0.07050132524995542
Oxford Dataset\handbag-1\imu2.csv,11034,1496761562.65,jump,0.18325599326352196
Oxford Dataset\handbag-1\imu2.csv,11035,1496761562.66,jump,0.1583937102791648
Oxford Dataset\handbag-1\imu2.csv,11264,1496761564.95,jump,0.17941380286365932
Oxford Dataset\handbag-1\imu2.csv,11284,1496761565.15,jump,0.17530141394466844
Oxford Dataset\handbag-1\imu2.csv,11400,1496761566.31,jump,0.32912155461166626
Oxford Dataset\handbag-1\imu2.csv,11401,1496761566.32,jump,0.31855835091863466
Oxford Dataset\handbag-1\imu2.csv,11402,1496761566.33,jump,0.2685007451963588
Oxford Dataset\handbag-1\imu2.csv,11403,1496761566.34,jump,0.2000660055456699
Oxford Dataset\handbag-1\imu2.csv,11404,1496761566.35,jump,0.2711506526029395
Oxford Dataset\handbag-1\imu2.csv,11405,1496761566.36,jump,0.34845271794032545
Oxford Dataset\handbag-1\imu2.csv,11406,1496761566.37,jump,0.26835198795425386
Oxford Dataset\handbag-1\imu2.csv,11407,1496761566.38,jump,0.1472571560604102
Oxford Dataset\handbag-1\imu2.csv,11909,1496761571.41,jump,0.21289950900600962
Oxford Dataset\handbag-1\imu2.csv,11910,1496761571.42,jump,0.15395401710900564
Oxford Dataset\handbag-1\imu2.csv,11911,1496761571.43,jump,0.247543757004696
Oxford Dataset\handbag-1\imu2.csv,11912,1496761571.44,jump,0.34556430776774383
Oxford Dataset\handbag-1\imu2.csv,11913,1496761571.45,jump,0.3163521359039639
Oxford Dataset\handbag-1\imu2.csv,11914,1496761571.46,jump,0.20621298754685652
Oxford Dataset\handbag-1\imu2.csv,12153,1496761573.85,jump,0.15081525994407863
Oxford Dataset\handbag-1\imu2.csv,12154,1496761573.86,jump,0.21072904136592086
Oxford Dataset\handbag-1\imu2.csv,12156,1496761573.88,jump,0.1848461939316036
Oxford Dataset\handbag-1\imu2.csv,12157,1496761573.89,jump,0.1026956152179829
Oxford Dataset\handbag-1\imu2.csv,12525,1496761577.57,jump,0.2776301768072052
Oxford Dataset\handbag-1\imu2.csv,12526,1496761577.58,jump,0.34466684963309135
Oxford Dataset\handbag-1\imu2.csv,12527,1496761577.59,jump,0.3413099450235812
Oxford Dataset\handbag-1\imu2.csv,12528,1496761577.6,jump,0.27393645402355626
Oxford Dataset\handbag-1\imu2.csv,12529,1496761577.61,jump,0.196527412141411
Oxford Dataset\handbag-1\imu2.csv,12530,1496761577.62,jump,0.2349798893543871
Oxford Dataset\handbag-1\imu2.csv,12531,1496761577.63,jump,0.35275049616832577
Oxford Dataset\handbag-1\imu2.csv,12532,1496761577.64,jump,0.39304957290652287
Oxford Dataset\handbag-1\imu2.csv,12533,1496761577.65,jump,0.31894772936486
Oxford Dataset\handbag-1\imu2.csv,12534,1496761577.66,jump,0.20092194759906148
Oxford Dataset\handbag-1\imu2.csv,12656,1496761578.88,jump,0.2568171114197806
Oxford Dataset\handbag-1\imu2.csv,12657,1496761578.89,jump,0.5608456919634847
Oxford Dataset\handbag-1\imu2.csv,12658,1496761578.9,jump,0.5508873223436895
Oxford Dataset\handbag-1\imu2.csv,12659,1496761578.91,jump,0.5586263518739516
Oxford Dataset\handbag-1\imu2.csv,12660,1496761578.92,jump,0.4223884840487486
Oxford Dataset\handbag-1\imu2.csv,12661,1496761578.93,jump,0.40350574300373965
Oxford Dataset\handbag-1\imu2.csv,12662,1496761578.94,jump,0.5549562259809327
Oxford Dataset\handbag-1\imu2.csv,12663,1496761578.95,jump,0.5186226370531852
Oxford Dataset\handbag-1\imu2.csv,12664,1496761578.96,jump,0.31634559647006316
Oxford Dataset\handbag-1\imu2.csv,12667,1496761578.99,jump,0.21594961104850366
Oxford Dataset\handbag-1\imu2.csv,12668,1496761579.0,jump,0.21488828266799467
Oxford Dataset\handbag-1\imu2.csv,12766,1496761579.98,jump,0.17975377003834997
Oxford Dataset\handbag-1\imu2.csv,12914,1496761581.47,jump,0.21419207823119882
Oxford Dataset\handbag-1\imu2.csv,13164,1496761583.97,jump,0.23468419292530118
Oxford Dataset\handbag-1\imu2.csv,13165,1496761583.98,jump,0.24733656322307065
Oxford Dataset\handbag-1\imu2.csv,13166,1496761583.99,jump,0.20223953970972144
Oxford Dataset\handbag-1\imu2.csv,13167,1496761584.0,jump,0.13029401338127547
Oxford Dataset\handbag-1\imu2.csv,13169,1496761584.02,jump,0.23855909222454713
Oxford Dataset\handbag-1\imu2.csv,13170,1496761584.03,jump,0.30367529306316643
Oxford Dataset\handbag-1\imu2.csv,13171,1496761584.04,jump,0.2529436309555945
Oxford Dataset\handbag-1\imu2.csv,13172,1496761584.05,jump,0.15946626268273803
Oxford Dataset\handbag-1\imu2.csv,13289,1496761585.22,jump,0.2688601256806223
Oxford Dataset\handbag-1\imu2.csv,13290,1496761585.23,jump,0.1984875295251568
Oxford Dataset\handbag-1\imu2.csv,13291,1496761585.24,jump,0.18801646788778903
Oxford Dataset\handbag-1\imu2.csv,13293,1496761585.26,jump,0.31577796767190713
Oxford Dataset\handbag-1\imu2.csv,13294,1496761585.27,jump,0.2581044274068153
Oxford Dataset\handbag-1\imu2.csv,13413,1496761586.46,jump,0.38305398491335396
Oxford Dataset\handbag-1\imu2.csv,13414,1496761586.47,jump,0.6950131578006277
Oxford Dataset\handbag-1\imu2.csv,13415,1496761586.48,jump,0.6336680694819646
Oxford Dataset\handbag-1\imu2.csv,13416,1496761586.49,jump,0.5772750154363169
Oxford Dataset\handbag-1\imu2.csv,13417,1496761586.5,jump,0.3556435905313071
Oxford Dataset\handbag-1\imu2.csv,13418,1496761586.51,jump,0.4983673305605015
Oxford Dataset\handbag-1\imu2.csv,13419,1496761586.52,jump,0.6004210751914025
Oxford Dataset\handbag-1\imu2.csv,13420,1496761586.53,jump,0.4773157030058827
Oxford Dataset\handbag-1\imu2.csv,13421,1496761586.54,jump,0.2609643108856075
Oxford Dataset\handbag-1\imu2.csv,13538,1496761587.71,jump,0.37518920230465047
Oxford Dataset\handbag-1\imu2.csv,13539,1496761587.72,jump,0.4010146905039764
Oxford Dataset\handbag-1\imu2.csv,13540,1496761587.73,jump,0.33325210062953853
Oxford Dataset\handbag-1\imu2.csv,13541,1496761587.74,jump,0.2235818566073731
Oxford Dataset\handbag-1\imu2.csv,13543,1496761587.76,jump,0.28572642944607
Oxford Dataset\handbag-1\imu2.csv,13544,1496761587.77,jump,0.3564094978925225
Oxford Dataset\handbag-1\imu2.csv,13545,1496761587.78,jump,0.35137109488829615
Oxford Dataset\handbag-1\imu2.csv,13918,1496761591.51,jump,0.2755047839566493
Oxford Dataset\handbag-1\imu2.csv,13919,1496761591.52,jump,0.3454906455072264
Oxford Dataset\handbag-1\imu2.csv,13920,1496761591.53,jump,0.30478965522471396
Oxford Dataset\handbag-1\imu2.csv,13921,1496761591.54,jump,0.2250969333198478
Oxford Dataset\handbag-1\imu2.csv,13922,1496761591.55,jump,0.245058342608449
Oxford Dataset\handbag-1\imu2.csv,13923,1496761591.56,jump,0.3407127764466722
Oxford Dataset\handbag-1\imu2.csv,13924,1496761591.57,jump,0.4100192972934323
Oxford Dataset\handbag-1\imu2.csv,13925,1496761591.58,jump,0.3282419969580371
Oxford Dataset\handbag-1\imu2.csv,14039,1496761592.72,jump,0.403738295668122
Oxford Dataset\handbag-1\imu2.csv,14040,1496761592.73,jump,0.601801095474244
Oxford Dataset\handbag-1\imu2.csv,14041,1496761592.74,jump,0.5126134989521834
Oxford Dataset\handbag-1\imu2.csv,14042,1496761592.75,jump,0.44862852223303856
Oxford Dataset\handbag-1\imu2.csv,14043,1496761592.76,jump,0.30228958652920873
Oxford Dataset\handbag-1\imu2.csv,14044,1496761592.77,jump,0.5015385885163773
Oxford Dataset\handbag-1\imu2.csv,14045,1496761592.78,jump,0.5786153921474954
Oxford Dataset\handbag-1\imu2.csv,14046,1496761592.8,jump,0.4394581354031349
Oxford Dataset\handbag-1\imu2.csv,14436,1496761596.7,jump,0.29891081217480236
Oxford Dataset\handbag-1\imu2.csv,14437,1496761596.71,jump,0.4091727705908593
Oxford Dataset\handbag-1\imu2.csv,14438,1496761596.72,jump,0.5220302994443905
Oxford Dataset\handbag-1\imu2.csv,14439,1496761596.73,jump,0.4466283878550489
Oxford Dataset\handbag-1\imu2.csv,14440,1496761596.74,jump,0.32137723661609885
Oxford Dataset\handbag-1\imu2.csv,14441,1496761596.75,jump,0.2733539296351893
Oxford Dataset\handbag-1\imu2.csv,14442,1496761596.76,jump,0.4926139323973694
Oxford Dataset\handbag-1\imu2.csv,14443,1496761596.77,jump,0.5314965858695613
Oxford Dataset\handbag-1\imu2.csv,14444,1496761596.78,jump,0.37438824076752186
Oxford Dataset\handbag-1\imu2.csv,14559,1496761597.93,jump,0.33734591497600797
Oxford Dataset\handbag-1\imu2.csv,14560,1496761597.94,jump,0.41230521603540254
Oxford Dataset\handbag-1\imu2.csv,14561,1496761597.95,jump,0.3899564103871098
Oxford Dataset\handbag-1\imu2.csv,14562,1496761597.96,jump,0.23293689957582928
Oxford Dataset\handbag-1\imu2.csv,14563,1496761597.97,jump,0.18183680125871102
Oxford Dataset\handbag-1\imu2.csv,14564,1496761597.98,jump,0.31696443128685603
Oxford Dataset\handbag-1\imu2.csv,14565,1496761597.99,jump,0.37728134510335914
Oxford Dataset\handbag-1\imu2.csv,14566,1496761598.0,jump,0.35515788643784885
Oxford Dataset\handbag-1\imu2.csv,14567,1496761598.01,jump,0.19504839130841348
Oxford Dataset\handbag-1\imu2.csv,15186,1496761604.2,jump,0.2228375139692597
Oxford Dataset\handbag-1\imu2.csv,15805,1496761610.4,jump,0.3113604100443728
Oxford Dataset\handbag-1\imu2.csv,15806,1496761610.41,jump,0.23670175114476857
Oxford Dataset\handbag-1\imu2.csv,15808,1496761610.43,jump,0.23038331043936314
Oxford Dataset\handbag-1\imu2.csv,15809,1496761610.44,jump,0.3742105837519832
Oxford Dataset\handbag-1\imu2.csv,15810,1496761610.45,jump,0.41412922537536506
Oxford Dataset\handbag-1\imu2.csv,15811,1496761610.46,jump,0.27585671869831263
Oxford Dataset\handbag-1\imu2.csv,15929,1496761611.64,jump,0.37958778426472056
Oxford Dataset\handbag-1\imu2.csv,15930,1496761611.65,jump,0.47034241868026316
Oxford Dataset\handbag-1\imu2.csv,15931,1496761611.66,jump,0.44571135437186243
Oxford Dataset\handbag-1\imu2.csv,15932,1496761611.67,jump,0.3134590061650806
Oxford Dataset\handbag-1\imu2.csv,15933,1496761611.68,jump,0.21934324693502646
Oxford Dataset\handbag-1\imu2.csv,15934,1496761611.69,jump,0.38953096826696587
Oxford Dataset\handbag-1\imu2.csv,15935,1496761611.7,jump,0.44171380200419363
Oxford Dataset\handbag-1\imu2.csv,15936,1496761611.71,jump,0.343658349623576
Oxford Dataset\handbag-1\imu2.csv,16056,1496761612.91,jump,0.32658647009789
Oxford Dataset\handbag-1\imu2.csv,16057,1496761612.92,jump,0.35784902322487905
Oxford Dataset\handbag-1\imu2.csv,16058,1496761612.93,jump,0.24608150762704614
Oxford Dataset\handbag-1\imu2.csv,16059,1496761612.94,jump,0.1369172800671997
Oxford Dataset\handbag-1\imu2.csv,16061,1496761612.96,jump,0.2913037369053133
Oxford Dataset\handbag-1\imu2.csv,16062,1496761612.97,jump,0.3503518410426867
Oxford Dataset\handbag-1\imu2.csv,16063,1496761612.98,jump,0.3062515133383017
Oxford Dataset\handbag-1\imu2.csv,16317,1496761615.52,jump,0.12813323234040422
Oxford Dataset\handbag-1\imu2.csv,16435,1496761616.71,jump,0.25518896934624746
Oxford Dataset\handbag-1\imu2.csv,16436,1496761616.72,jump,0.1890758326280755
Oxford Dataset\handbag-1\imu2.csv,16439,1496761616.75,jump,0.2851890182335217
Oxford Dataset\handbag-1\imu2.csv,16440,1496761616.76,jump,0.25489394834126605
Oxford Dataset\handbag-1\imu2.csv,16559,1496761617.95,jump,0.11118763994707327
Oxford Dataset\handbag-1\imu2.csv,16928,1496761621.64,jump,0.33642073298624153
Oxford Dataset\handbag-1\imu2.csv,16929,1496761621.65,jump,0.45531807731628665
Oxford Dataset\handbag-1\imu2.csv,16930,1496761621.66,jump,0.4013531566924572
Oxford Dataset\handbag-1\imu2.csv,16931,1496761621.67,jump,0.3568923104453218
Oxford Dataset\handbag-1\imu2.csv,16932,1496761621.68,jump,0.2758895946406823
Oxford Dataset\handbag-1\imu2.csv,16933,1496761621.69,jump,0.3865728651043681
Oxford Dataset\handbag-1\imu2.csv,16934,1496761621.7,jump,0.4596177531482003
Oxford Dataset\handbag-1\imu2.csv,16935,1496761621.71,jump,0.31383918811869244
Oxford Dataset\handbag-1\imu2.csv,17821,1496761630.58,jump,0.2013434107414494
Oxford Dataset\handbag-1\imu2.csv,18070,1496761633.07,jump,0.238634537198621
Oxford Dataset\handbag-1\imu2.csv,18071,1496761633.08,jump,0.30929757134836994
Oxford Dataset\handbag-1\imu2.csv,18072,1496761633.09,jump,0.362233540567408
Oxford Dataset\handbag-1\imu2.csv,18073,1496761633.1,jump,0.4015186916346486
Oxford Dataset\handbag-1\imu2.csv,18074,1496761633.11,jump,0.3425100403360462
Oxford Dataset\handbag-1\imu2.csv,18075,1496761633.12,jump,0.12402708695684185
Oxford Dataset\handbag-1\imu2.csv,18076,1496761633.13,jump,0.236055962131864
Oxford Dataset\handbag-1\imu2.csv,18077,1496761633.14,jump,0.385520404220062
Oxford Dataset\handbag-1\imu2.csv,18078,1496761633.15,jump,0.4200719279825778
Oxford Dataset\handbag-1\imu2.csv,18079,1496761633.16,jump,0.3393258013473187
Oxford Dataset\handbag-1\imu2.csv,18080,1496761633.17,jump,0.16746220719613125
Oxford Dataset\handbag-1\imu2.csv,19476,1496761647.14,jump,0.24066556490906632
Oxford Dataset\handbag-1\imu2.csv,19480,1496761647.18,jump,0.28038500231645774
Oxford Dataset\handbag-1\imu2.csv,19481,1496761647.19,jump,0.12743465359940362
Oxford Dataset\handbag-1\imu2.csv,19603,1496761648.41,jump,0.30704467485530507
Oxford Dataset\handbag-1\imu2.csv,19604,1496761648.42,jump,0.34253404986803854
Oxford Dataset\handbag-1\imu2.csv,19605,1496761648.43,jump,0.2734634849061205
Oxford Dataset\handbag-1\imu2.csv,19606,1496761648.44,jump,0.1469479908607124
Oxford Dataset\handbag-1\imu2.csv,19608,1496761648.46,jump,0.34509952668179655
Oxford Dataset\handbag-1\imu2.csv,19609,1496761648.47,jump,0.3862388771705924
Oxford Dataset\handbag-1\imu2.csv,19610,1496761648.48,jump,0.3053678274131052
Oxford Dataset\handbag-1\imu2.csv,19611,1496761648.49,jump,0.14057946677946967
Oxford Dataset\handbag-1\imu2.csv,20373,1496761656.12,jump,0.2638034953199066
Oxford Dataset\handbag-1\imu2.csv,20374,1496761656.13,jump,0.20230798917492115
Oxford Dataset\handbag-1\imu2.csv,20377,1496761656.16,jump,0.2729892945538342
Oxford Dataset\handbag-1\imu2.csv,20378,1496761656.17,jump,0.33835367937559063
Oxford Dataset\handbag-1\imu2.csv,20759,1496761659.98,jump,0.2506446091161747
Oxford Dataset\handbag-1\imu2.csv,20762,1496761660.01,jump,0.3189965161236092
Oxford Dataset\handbag-1\imu2.csv,20763,1496761660.02,jump,0.28992906494347886
Oxford Dataset\handbag-1\imu2.csv,20900,1496761661.39,jump,0.20174326309941554
Oxford Dataset\handbag-1\imu2.csv,20901,1496761661.4,jump,0.11850927275956087
Oxford Dataset\handbag-1\imu2.csv,21696,1496761669.36,jump,0.2375402203501547
Oxford Dataset\handbag-1\imu2.csv,21697,1496761669.37,jump,0.21214334643113367
Oxford Dataset\handbag-1\imu2.csv,21698,1496761669.38,jump,0.11659643143338479
Oxford Dataset\handbag-1\imu2.csv,21806,1496761670.46,jump,0.2635107144747629
Oxford Dataset\handbag-1\imu2.csv,21807,1496761670.47,jump,0.26195072132750463
Oxford Dataset\handbag-1\imu2.csv,21808,1496761670.48,jump,0.1818649505567249
Oxford Dataset\handbag-1\imu2.csv,21823,1496761670.63,jump,0.41459081743207965
Oxford Dataset\handbag-1\imu2.csv,21824,1496761670.64,jump,0.45390881791500814
Oxford Dataset\handbag-1\imu2.csv,21825,1496761670.65,jump,0.38000720014494455
Oxford Dataset\handbag-1\imu2.csv,21826,1496761670.66,jump,0.2283457946842902
Oxford Dataset\handbag-1\imu2.csv,21827,1496761670.67,jump,0.3167425200142854
Oxford Dataset\handbag-1\imu2.csv,21828,1496761670.68,jump,0.41455907227318045
Oxford Dataset\handbag-1\imu2.csv,21829,1496761670.69,jump,0.3984068506652464
Oxford Dataset\handbag-1\imu2.csv,21830,1496761670.7,jump,0.2759986796544505
Oxford Dataset\handbag-1\imu2.csv,25266,1496761705.09,jump,0.3157340944576623
Oxford Dataset\handbag-1\imu2.csv,25267,1496761705.1,jump,0.28903274546493857
Oxford Dataset\handbag-1\imu2.csv,25268,1496761705.11,jump,0.18324223087760103
Oxford Dataset\handbag-1\imu2.csv,25271,1496761705.14,jump,0.28986418052943347
Oxford Dataset\handbag-1\imu2.csv,25272,1496761705.15,jump,0.2730063032349253
Oxford Dataset\handbag-1\imu2.csv,25273,1496761705.16,jump,0.17828026263162167
Oxford Dataset\handbag-1\imu2.csv,25602,1496761708.45,jump,0.19773153804843577
Oxford Dataset\handbag-1\imu2.csv,26367,1496761716.11,jump,0.1982956791435456
Oxford Dataset\handbag-1\imu2.csv,27008,1496761722.53,jump,0.18235478562132665
Oxford Dataset\handbag-1\imu2.csv,27261,1496761725.06,jump,0.21492371041371866
Oxford Dataset\handbag-1\imu2.csv,27262,1496761725.07,jump,0.201262949657904
Oxford Dataset\handbag-1\imu2.csv,29990,1496761752.37,jump,0.2152715386924152
Oxford Dataset\handbag-1\imu2.csv,32259,1496761775.08,jump,0.2180427412710636
Oxford Dataset\handbag-1\imu2.csv,33457,1496761787.07,jump,0.20636136533760385
Oxford Dataset\handbag-1\imu2.csv,33458,1496761787.08,jump,0.17380393807966496
Oxford Dataset\handbag-1\imu2.csv,33462,1496761787.12,jump,0.20218384655060853
Oxford Dataset\handbag-1\imu2.csv,34627,1496761798.78,jump,0.23403176931134795
Oxford Dataset\handbag-1\imu2.csv,35150,1496761804.02,jump,0.1633306511650523
Oxford Dataset\handbag-1\imu2.csv,35151,1496761804.03,jump,0.10224284846873154
Oxford Dataset\handbag-1\imu2.csv,35608,1496761808.6,jump,0.19812879217821924
Oxford Dataset\handbag-1\imu2.csv,36721,1496761819.74,jump,0.2528166723438153
Oxford Dataset\handbag-1\imu2.csv,36722,1496761819.75,jump,0.13898183561170863
Oxford Dataset\handbag-1\imu2.csv,36724,1496761819.77,jump,0.3140432412200588
Oxford Dataset\handbag-1\imu2.csv,36725,1496761819.78,jump,0.3182284890970637
Oxford Dataset\handbag-1\imu2.csv,36862,1496761821.15,jump,0.20183761314234772
Oxford Dataset\handbag-1\imu2.csv,36863,1496761821.16,jump,0.12891838942524841
Oxford Dataset\handbag-1\imu2.csv,38264,1496761835.18,jump,0.20388512122516445
Oxford Dataset\handbag-1\imu2.csv,38751,1496761840.06,jump,0.2795387223033689
Oxford Dataset\handbag-1\imu2.csv,38752,1496761840.07,jump,0.20448783711996174
Oxford Dataset\handbag-1\imu2.csv,38756,1496761840.11,jump,0.1730255742166458
Oxford Dataset\handbag-1\imu2.csv,38757,1496761840.12,jump,0.14632245063557403
Oxford Dataset\handbag-1\imu2.csv,38758,1496761840.13,jump,0.1180604132256024
Oxford Dataset\handbag-1\imu2.csv,39413,1496761846.68,jump,0.15903951596380067
Oxford Dataset\handbag-1\imu2.csv,39417,1496761846.72,jump,0.11781831343640935
Oxford Dataset\handbag-1\imu2.csv,39419,1496761846.74,jump,0.11496578353144907
Oxford Dataset\handbag-1\imu2.csv,39729,1496761849.84,jump,0.20475056883925866
Oxford Dataset\handbag-1\imu2.csv,39730,1496761849.85,jump,0.21103407822434747
Oxford Dataset\handbag-1\imu2.csv,44000,1496761892.59,jump,0.13300537985735766
Oxford Dataset\handbag-1\imu2.csv,44002,1496761892.61,jump,0.08917442295860399
Oxford Dataset\handbag-1\imu2.csv,44579,1496761898.39,jump,0.15990382365034303
Oxford Dataset\handbag-1\imu2.csv,45187,1496761904.47,jump,0.09668112185426894
Oxford Dataset\handbag-1\imu2.csv,45188,1496761904.48,jump,0.0929200357942247
Oxford Dataset\handbag-1\imu2.csv,46594,1496761918.55,jump,0.15692468390919256
Oxford Dataset\handbag-1\imu2.csv,47969,1496761932.31,jump,0.23934118175525085
Oxford Dataset\handbag-1\imu2.csv,47970,1496761932.32,jump,0.31563354211490274
Oxford Dataset\handbag-1\imu2.csv,47971,1496761932.33,jump,0.36823836218949246
Oxford Dataset\handbag-1\imu2.csv,47972,1496761932.34,jump,0.4919173707941205
Oxford Dataset\handbag-1\imu2.csv,47973,1496761932.35,jump,0.3442817593803075
Oxford Dataset\handbag-1\imu2.csv,47974,1496761932.36,jump,0.15904688362555233
Oxford Dataset\handbag-1\imu2.csv,47976,1496761932.38,jump,0.39652479550212233
Oxford Dataset\handbag-1\imu2.csv,47977,1496761932.39,jump,0.34922974784946376
Oxford Dataset\handbag-1\imu2.csv,47978,1496761932.4,jump,0.165345553054807
Oxford Dataset\handbag-1\imu2.csv,50585,1496761958.5,jump,0.2525386229688441
Oxford Dataset\handbag-1\imu2.csv,50587,1496761958.52,jump,0.16772608572908385
Oxford Dataset\handbag-1\imu2.csv,50590,1496761958.55,jump,0.24639115626986297
Oxford Dataset\handbag-1\imu2.csv,50727,1496761959.92,jump,0.2865307894223586
Oxford Dataset\handbag-1\imu2.csv,50728,1496761959.93,jump,0.2421043560739872
Oxford Dataset\handbag-1\imu2.csv,50862,1496761961.27,jump,0.4299655935932548
Oxford Dataset\handbag-1\imu2.csv,50863,1496761961.28,jump,0.5419617873789627
Oxford Dataset\handbag-1\imu2.csv,50864,1496761961.29,jump,0.5276484293400294
Oxford Dataset\handbag-1\imu2.csv,50865,1496761961.3,jump,0.30598589528767495
Oxford Dataset\handbag-1\imu2.csv,50866,1496761961.31,jump,0.2608196824973146
Oxford Dataset\handbag-1\imu2.csv,50867,1496761961.32,jump,0.5145452044271718
Oxford Dataset\handbag-1\imu2.csv,50868,1496761961.33,jump,0.5367838748481553
Oxford Dataset\handbag-1\imu2.csv,50869,1496761961.34,jump,0.34182609881780535
Oxford Dataset\handbag-1\imu2.csv,50870,1496761961.35,jump,0.12381983821262245
Oxford Dataset\handbag-1\imu2.csv,52313,1496761975.79,jump,0.3552500215383526
Oxford Dataset\handbag-1\imu2.csv,52314,1496761975.8,jump,0.36449867885220105
Oxford Dataset\handbag-1\imu2.csv,52315,1496761975.81,jump,0.2640277739462271
Oxford Dataset\handbag-1\imu2.csv,52316,1496761975.82,jump,0.14254213559155063
Oxford Dataset\handbag-1\imu2.csv,52318,1496761975.84,jump,0.32332405160457833
Oxford Dataset\handbag-1\imu2.csv,52319,1496761975.85,jump,0.2818685625482203
Oxford Dataset\handbag-1\imu2.csv,52461,1496761977.27,jump,0.2323622941722688
Oxford Dataset\handbag-1\imu2.csv,52462,1496761977.28,jump,0.19920229411329582
Oxford Dataset\handbag-1\imu2.csv,52729,1496761979.95,jump,0.2980083057483466
Oxford Dataset\handbag-1\imu2.csv,52730,1496761979.96,jump,0.3981511637104681
Oxford Dataset\handbag-1\imu2.csv,52731,1496761979.97,jump,0.4156187452184995
Oxford Dataset\handbag-1\imu2.csv,52732,1496761979.98,jump,0.312411936311659
Oxford Dataset\handbag-1\imu2.csv,52733,1496761979.99,jump,0.1787456008661472
Oxford Dataset\handbag-1\imu2.csv,52734,1496761980.0,jump,0.27804061250651857
Oxford Dataset\handbag-1\imu2.csv,52735,1496761980.01,jump,0.4041285112671463
Oxford Dataset\handbag-1\imu2.csv,52736,1496761980.02,jump,0.33964684023114367
Oxford Dataset\handbag-1\imu2.csv,52737,1496761980.03,jump,0.20474354780065718
Oxford Dataset\handbag-1\imu2.csv,52868,1496761981.35,jump,0.3135726825936851
Oxford Dataset\handbag-1\imu2.csv,52869,1496761981.36,jump,0.4421604302569374
Oxford Dataset\handbag-1\imu2.csv,52870,1496761981.37,jump,0.44868653172900125
